Player Name,Team,Goals Conceded by team per season,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,30,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,A66,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLR43,POSL,LPOPP,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,SV,IBSV,OBSV,AKS,PKC,PKF,PKSV,CL,ECL,PUNCH,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Sauli Vaisanen,SPL,59,SERI,D,7,543,6,1,3,1,0,0,0,0,0,0,0,3,0,13,0,0,1,0,1,0,5,11,8,14,2,237,265,0,6,20,0,19,0,0,3,0,0,0,0,0,0,0,0,0,338,7,19,27,80,1,2,0,32,36,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,0,2,0,0,26,26,0,17,0,0,0,1,0,0
Javier Mascherano,BAR,29,LIGA,M/D,7,541,6,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,8,15,13,9,1,401,438,0,0,38,0,16,0,0,0,0,0,0,0,0,0,0,2,0,509,1,45,16,150,1,9,0,45,84,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,19,19,0,61,3,0,0,0,0,0
Lionel Carole,SEV,58,LIGA,D,6,540,6,0,0,0,0,0,0,1,0,1,0,3,1,6,8,1,3,0,2,0,3,12,6,4,6,243,294,1,7,37,10,35,0,0,1,1,0,2,0,0,0,0,9,0,461,4,53,31,110,5,17,0,90,23,0,0,0,0,0,0,0,0,4,0,0,0,11,1,0,0,0,0,0,0,0,24,24,0,9,0,0,0,1,0,15
Simone Scuffet,UDI,63,SERI,G,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,65,134,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,184,0,1,0,13,0,0,0,71,13,0,0,0,0,0,0,0,0,0,0,0,0,11,1,17,13,4,2,0,1,1,4,4,3,33,0,0,0,0,0,0
Costel Pantilimon,DEP,76,LIGA,G,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,141,0,0,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,195,0,3,1,37,0,0,0,61,37,0,0,0,0,0,0,0,0,0,0,0,0,9,1,18,14,4,1,0,1,0,3,3,3,47,0,0,0,0,0,1
Javi Fuego,VIL,50,LIGA,M,11,535,6,5,3,2,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,4,19,12,13,8,261,331,0,9,40,2,37,0,0,0,0,0,1,0,0,0,0,8,0,414,0,47,37,124,0,5,0,91,34,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,1,0,0,13,13,0,13,0,0,0,0,0,2
Oleksandr Zin38nko,MCI,27,EPL,M/D,8,533,6,2,3,1,0,0,0,0,0,0,0,5,2,6,10,0,8,0,7,1,0,23,16,7,1,621,672,0,16,32,4,44,0,0,0,0,0,5,2,0,0,0,2,0,788,2,168,18,419,0,23,0,69,32,0,0,0,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,7,7,0,17,0,0,2,0,0,4
Eneko Boveda,ATH,49,LIGA,D,6,523,6,0,1,1,0,0,0,1,0,1,0,0,0,14,19,6,4,0,3,0,0,12,11,11,1,152,212,6,8,26,1,22,0,0,0,0,0,0,0,0,0,0,3,0,357,1,39,30,95,0,23,0,102,17,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,14,14,0,4,0,0,1,0,0,4
Jakub Blaszczykowski,WOB,48,BUND,M,9,521,6,3,4,0,0,0,1,0,0,0,0,1,1,8,17,3,7,0,7,0,3,13,9,4,8,131,175,3,9,24,6,36,0,0,1,1,1,0,0,0,0,0,13,0,275,14,50,39,90,0,22,0,85,9,0,0,0,0,1,0,1,1,3,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,14
Rolando Aarons,VER,78,SERI,F/M,11,519,6,5,5,0,0,0,0,0,0,0,0,3,0,1,10,1,3,0,3,0,1,13,8,9,11,83,106,1,9,19,8,41,0,0,2,0,0,1,0,0,0,0,13,0,199,7,33,51,57,0,12,0,66,6,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,15
Aymen Abdennour,OM,47,FRAN,D,8,500,6,2,2,3,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,5,7,3,9,6,310,332,0,9,32,1,22,0,0,2,1,0,0,0,0,0,0,1,0,383,2,9,20,63,1,0,0,24,36,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,19,19,0,16,0,0,0,0,0,1
Remi Walter,NIC,52,FRAN,M,8,491,6,2,2,0,0,0,1,0,0,0,0,4,3,5,2,1,4,0,4,0,1,12,7,10,0,205,231,1,7,33,7,26,0,0,1,1,1,3,2,0,0,0,7,0,300,5,54,32,110,0,5,0,53,8,0,0,0,0,0,0,1,1,1,0,0,0,6,2,0,0,0,0,0,0,0,2,2,0,11,0,0,0,0,1,13
Daniel Amartey,LEI,60,EPL,D,8,488,6,2,2,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,8,4,5,7,199,250,0,10,30,4,29,0,1,0,0,0,0,0,0,0,0,4,0,378,0,30,21,78,5,6,0,81,24,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,16,16,0,11,0,0,0,0,0,5
Cheikh Mbengue,ASS,50,FRAN,D,7,488,6,1,2,2,0,0,0,0,0,0,0,1,1,7,4,0,1,1,1,0,4,8,4,11,3,128,168,0,8,21,1,20,1,0,1,1,0,0,0,0,0,0,1,0,293,1,21,15,48,7,9,0,64,21,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,15,15,0,13,1,0,0,0,0,2
Thomas Edwards,STO,68,EPL,D,6,483,6,0,2,0,0,0,0,0,0,0,0,1,0,5,15,2,1,1,1,0,2,15,9,3,2,116,162,2,8,29,3,28,0,0,0,0,0,1,0,0,0,0,0,0,279,1,15,9,46,1,17,0,72,19,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,19,19,0,9,0,0,0,0,0,3
M49ieu Flamini,GET,33,LIGA,M,8,482,6,2,3,2,0,0,0,0,0,0,0,1,1,8,3,1,1,0,1,0,0,11,5,15,1,97,143,1,12,27,1,25,0,0,0,0,0,1,1,0,0,0,1,0,186,1,27,24,64,0,6,0,52,10,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,8,8,0,3,0,0,0,0,0,1
Achraf 49aar,BEN,84,SERI,D,9,479,6,3,3,0,0,0,1,0,0,0,0,7,4,6,20,3,3,1,3,0,1,12,8,10,4,104,134,3,6,33,9,30,0,0,4,3,1,3,1,0,0,0,21,0,279,8,23,51,48,2,21,0,93,1,0,0,0,0,0,0,2,2,2,0,0,0,19,0,0,0,0,0,0,0,0,9,9,0,5,0,0,0,0,0,17
Carles Gil,DEP,76,LIGA,F/M,10,478,6,4,6,0,0,0,0,1,0,1,0,10,2,4,9,3,12,2,8,3,0,6,4,3,16,185,212,0,0,25,2,24,0,0,3,2,0,7,0,0,0,0,7,0,307,10,86,23,141,0,20,0,67,5,0,0,0,0,2,1,7,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,10
Domenico Maietta,BOL,52,SERI,D,7,469,6,1,2,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,6,5,4,3,3,212,251,0,4,25,4,16,1,0,0,0,0,0,0,0,0,0,1,0,300,1,26,12,71,2,3,1,45,39,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,11,11,0,16,0,0,0,0,0,4
Felipe,H96,54,BUND,D,6,458,6,0,2,0,0,0,0,0,0,0,0,1,0,12,4,1,2,1,1,0,3,8,8,9,9,207,270,1,14,14,2,31,0,0,1,0,0,0,0,0,0,0,0,0,349,4,20,16,56,3,9,0,73,38,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,26,26,0,16,0,0,0,0,0,2
Ben 64son,WAT,64,EPL,M,8,458,6,2,4,1,0,0,0,0,0,0,0,1,0,7,4,1,3,0,1,2,1,19,9,11,5,193,236,0,10,37,0,34,0,0,0,0,0,1,0,0,0,0,2,0,304,1,28,37,98,1,8,0,55,29,0,0,0,0,0,0,2,2,1,1,0,0,12,0,0,0,0,0,0,0,0,9,9,0,18,0,0,0,0,0,0
Loic Remy,GET,33,LIGA,F,11,458,6,5,5,2,1,1,3,0,0,0,0,11,6,1,5,2,0,0,0,0,0,4,2,14,12,83,118,2,21,11,8,45,0,0,6,2,1,5,4,2,0,0,4,0,185,12,28,40,57,0,9,0,54,2,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,2,0,0,9,1,1,9
Quentin Cornette,ASC,42,FRAN,F,12,448,6,6,6,1,0,0,1,2,0,2,0,7,4,3,6,1,6,1,3,1,0,11,8,10,10,94,128,0,1,37,11,33,0,0,5,3,1,2,1,0,0,0,8,0,232,10,34,40,60,2,11,0,76,5,0,0,0,0,0,0,3,3,4,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,1,20
Mehdi Jean Tahrat,SCO,52,FRAN,M/D,7,445,6,1,3,3,0,0,0,0,0,0,0,5,1,9,3,0,1,0,1,0,1,7,6,16,8,156,221,0,21,26,6,40,0,1,2,0,0,3,1,0,0,0,8,0,299,4,27,39,77,0,5,0,87,21,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,15,15,0,8,0,0,0,0,0,7
Daniel Bessa,GEN,43,SERI,M,11,438,6,5,6,0,0,0,2,1,0,1,0,4,2,3,9,2,6,1,4,1,0,6,6,11,3,155,188,0,3,35,9,21,0,0,4,2,2,0,0,0,0,0,9,0,278,15,62,28,108,1,19,0,69,13,0,0,0,0,1,0,8,8,3,0,0,0,9,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,1,2,11
Adrian Dieguez,ALA,50,LIGA,D,6,436,6,0,3,5,0,0,0,0,0,0,0,3,0,11,1,1,0,0,0,0,0,10,5,17,1,109,139,1,4,30,9,23,1,0,1,0,0,2,0,0,0,0,3,0,243,2,25,31,46,3,6,0,44,21,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,21,21,0,18,0,0,0,0,0,9
Esteban Rolon,MAL,61,LIGA,M,8,422,6,2,5,1,0,0,0,0,0,0,0,3,0,9,1,0,1,0,1,0,1,6,4,12,4,105,136,0,3,22,4,17,1,0,0,0,0,3,0,0,0,0,3,0,196,3,13,23,40,0,6,0,48,8,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,5
Sulley Muntari,DEP,76,LIGA,M,8,408,6,2,6,3,0,0,0,0,0,0,0,4,1,11,6,1,1,1,1,0,4,9,7,11,7,107,148,1,11,13,0,27,0,0,1,0,0,3,1,0,0,0,2,0,224,1,28,28,57,0,13,0,53,14,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,10,10,0,16,1,0,0,0,0,0
Luca Waldschmidt,HSV,53,BUND,F/M,21,789,5,16,5,0,0,0,1,0,0,0,0,31,10,4,6,2,7,1,7,0,0,10,6,14,14,167,231,2,5,28,9,38,0,0,17,7,1,14,3,0,0,0,10,0,393,45,74,61,116,1,20,0,125,7,0,0,0,0,0,0,2,2,10,1,0,0,15,0,0,0,0,0,0,0,0,1,1,0,2,2,0,6,1,1,28
Manuel Locatelli,MIL,42,SERI,M,21,667,5,16,1,4,0,0,0,0,0,0,0,11,5,9,7,1,9,0,9,0,2,16,13,14,9,461,535,0,6,56,8,39,0,0,0,0,0,11,5,0,0,0,6,0,653,4,107,47,237,1,23,0,98,34,0,0,0,0,1,0,2,1,2,0,0,0,10,0,0,0,0,0,0,0,0,12,12,0,28,0,0,1,0,0,10
Gilles Sunu,SCO,52,FRAN,F,20,646,5,15,5,4,0,0,1,0,0,0,0,11,2,3,20,4,7,1,7,0,0,4,4,13,16,184,231,4,17,30,11,47,0,0,7,2,1,4,0,0,0,0,18,0,369,15,78,64,125,3,22,0,113,10,0,0,0,0,0,0,0,0,3,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,1,18
Amadou Diawara,NAP,29,SERI,M,18,643,5,13,0,1,0,0,1,1,0,1,0,6,3,9,4,0,5,0,4,0,2,11,9,12,4,682,735,0,2,65,2,19,0,0,1,1,1,5,2,0,0,0,5,0,812,1,101,27,358,0,19,0,71,42,0,0,0,0,4,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,5,5,0,17,2,0,0,0,0,2
Y50ine El Ghan50y,NAN,41,FRAN,F/M,20,636,5,15,5,1,0,0,0,0,1,0,0,13,3,4,25,6,14,1,12,2,0,7,4,10,18,222,263,4,5,40,38,67,0,0,7,1,0,6,2,0,0,0,27,0,448,24,99,59,172,2,35,0,123,18,0,0,0,0,1,0,4,3,6,0,0,0,7,0,0,0,0,0,0,0,0,2,2,0,4,1,0,0,0,0,51
Nicola Sansone,VIL,50,LIGA,F/M,18,627,5,13,4,1,0,0,5,1,0,1,0,15,7,1,17,5,13,2,9,3,0,8,4,3,12,170,216,1,2,31,10,31,0,0,8,5,5,7,2,0,0,0,14,0,340,32,71,45,113,0,29,0,107,5,1,1,0,0,1,0,9,5,13,2,2,0,11,0,0,0,0,0,0,0,0,2,2,0,8,0,0,9,0,4,16
Cafu,GIR,48,FRAN,M,19,623,5,14,4,2,0,0,2,1,0,1,0,14,5,10,13,0,13,1,12,0,1,16,9,18,19,240,294,0,5,42,14,54,0,0,9,4,2,5,1,0,0,1,18,0,469,43,100,66,170,0,16,0,137,9,0,0,0,0,0,0,0,0,4,1,1,0,10,0,0,0,0,0,0,0,0,1,1,0,9,1,0,2,2,2,27
Luciano N51ingh,SWA,56,EPL,F,18,617,5,13,4,0,0,0,1,0,1,0,0,10,5,3,23,4,11,2,11,0,0,7,5,3,11,157,194,4,2,30,17,37,0,0,8,5,1,2,0,0,0,0,14,0,333,30,60,48,120,0,20,0,100,7,0,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,3,3,0,4,0,0,4,1,1,28
Marouane Fellaini,MUN,28,EPL,M,16,612,5,11,2,1,0,0,4,0,0,0,0,10,7,14,3,0,5,0,5,0,3,15,8,13,12,335,393,0,38,46,5,69,0,1,9,7,4,1,0,0,0,0,13,0,522,22,61,62,167,1,5,1,90,30,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,18,18,0,11,0,0,3,1,3,7
Juanpi,MAL,61,LIGA,M,16,604,5,11,5,1,0,0,0,2,0,1,1,15,4,6,13,1,12,2,8,2,0,11,8,4,15,174,209,1,2,28,9,37,0,0,5,2,0,10,2,0,0,0,30,0,366,10,60,68,125,0,22,0,115,10,0,0,0,0,4,0,7,6,3,2,0,0,11,0,0,0,0,0,0,0,0,1,1,0,13,1,0,0,1,0,23
Fousseni Diabate,LEI,60,EPL,F/M,14,583,5,9,4,1,0,0,0,1,0,0,1,6,2,8,10,3,7,0,6,0,0,9,6,1,14,179,227,3,14,33,16,53,0,0,3,2,0,3,0,0,0,0,17,0,377,17,94,50,138,1,18,0,113,7,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,7,7,0,4,0,0,1,1,0,34
Dominic Solanke,LIV,38,EPL,F,21,583,5,16,2,0,0,0,1,1,0,1,0,22,8,2,3,0,15,4,14,0,1,7,4,13,3,148,197,0,21,20,9,40,0,0,18,6,1,4,2,0,0,0,17,0,336,56,71,74,115,2,13,0,110,5,0,0,0,0,0,0,0,0,3,0,0,0,4,2,0,0,0,0,0,0,0,7,7,0,2,2,0,1,5,0,14
Jonathan Delaplace,SMC,52,FRAN,M,12,581,5,7,2,3,0,0,0,1,0,1,0,9,1,8,9,1,10,1,9,0,5,11,8,13,9,160,216,1,7,48,2,28,0,0,2,0,0,7,1,0,0,0,11,0,318,7,50,47,89,1,10,0,86,16,0,0,0,0,0,0,1,1,2,0,0,0,8,1,0,0,0,0,0,0,0,5,5,0,9,0,0,0,0,0,5
Francisco Molinero,GET,33,LIGA,D,10,575,5,5,0,5,0,0,0,0,0,0,0,4,0,14,11,3,3,0,3,0,0,13,10,21,6,138,197,3,6,32,3,28,0,0,2,0,0,2,0,0,0,0,4,0,358,6,47,40,74,6,17,0,85,16,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,1,0,0,21,21,0,11,0,0,0,0,0,4
Claudio Pizarro,KOE,70,BUND,F,16,574,5,11,3,0,0,0,1,1,0,1,0,16,4,3,2,0,7,0,6,0,2,11,9,6,6,171,225,0,17,24,16,50,0,0,12,4,1,4,0,0,0,0,10,0,343,39,73,58,118,0,23,0,93,9,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,5,5,0,8,1,0,8,3,1,29
Rodrigo 84tancur,JUV,24,SERI,M,20,566,5,15,2,0,0,0,0,0,0,0,0,5,2,3,1,0,8,0,8,0,1,18,11,14,12,464,526,0,11,48,9,50,0,0,0,0,0,5,2,0,0,0,7,0,621,2,87,41,242,1,13,0,78,33,0,0,0,0,0,0,1,0,2,0,0,0,7,1,0,0,0,0,0,0,0,13,13,0,22,0,0,0,0,0,11
Joao Mario,INT,30,SERI,M,14,548,5,9,3,0,0,0,0,3,0,2,1,12,3,4,30,11,17,2,11,3,1,8,4,6,12,311,348,6,3,43,10,33,0,0,6,2,0,6,1,0,0,1,14,0,482,26,132,41,236,0,39,0,92,10,0,0,0,0,0,0,15,11,8,1,0,0,2,2,0,0,0,0,0,0,0,5,5,0,4,1,0,2,3,0,14
Bostjan Cesar,CHI,59,SERI,D,10,545,5,5,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,5,7,195,238,0,14,22,0,25,0,0,0,0,0,0,0,0,0,0,1,2,309,1,11,19,53,0,1,0,44,32,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,42,42,0,22,0,0,0,0,0,0
Marcos Llorente,RMA,44,LIGA,M/D,13,540,5,8,2,1,0,0,0,0,0,0,0,6,0,5,1,0,3,0,3,0,0,15,8,6,4,401,429,0,8,46,7,33,0,0,0,0,0,6,0,0,0,0,5,0,498,0,81,29,187,0,2,0,38,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,8,0,23,0,0,0,0,0,9
Her41i,ASS,50,FRAN,M/D,14,539,5,9,2,1,1,2,3,0,0,0,0,16,6,6,40,13,12,3,7,5,2,20,12,16,4,218,267,1,13,32,13,50,0,0,3,2,1,13,4,2,0,0,11,0,427,6,57,58,132,0,43,0,103,23,0,0,0,0,8,2,25,23,3,8,2,0,15,0,0,0,0,0,0,0,0,5,5,0,35,1,0,1,0,1,21
Andy King,LEI,60,EPL,M,11,534,5,6,2,1,0,0,1,0,0,0,0,6,1,5,5,0,2,0,2,0,2,8,5,5,5,165,210,0,10,34,1,24,0,0,4,1,1,2,0,0,0,1,0,0,274,10,42,19,73,1,11,0,63,9,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,12,12,0,8,0,0,1,0,1,4
Michael Krohn-Dehli,SEV,58,LIGA,M,13,533,5,8,5,0,0,0,1,1,0,1,0,5,2,4,17,2,3,1,1,1,0,13,7,3,3,304,356,0,1,34,9,26,0,0,2,1,0,3,1,1,0,0,9,0,457,10,80,28,170,1,39,0,98,20,0,0,0,0,0,0,18,15,4,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,15,0,0,2,0,0,10
Benik Afobe,BOU,61,EPL,F,17,533,5,12,5,0,0,0,0,0,0,0,0,8,3,0,2,1,2,0,2,0,0,4,3,9,13,113,152,1,23,17,7,45,0,0,8,3,0,0,0,0,0,1,5,0,247,30,46,56,73,0,6,0,79,2,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,1,0,9
Jessy Deminguet,SMC,52,FRAN,M,12,532,5,7,3,2,0,0,1,1,0,1,0,7,5,10,39,9,9,1,3,5,0,12,9,8,9,126,172,4,7,37,5,33,0,0,4,3,1,3,2,0,0,0,17,0,327,9,42,41,83,1,39,0,120,5,0,0,0,0,4,2,13,13,7,0,0,0,10,2,0,0,0,0,0,0,0,11,11,0,4,0,0,3,0,0,7
Dalbert,INT,30,SERI,M/D,13,525,5,8,3,0,0,0,0,0,0,0,0,6,1,13,19,2,3,0,3,0,4,15,10,7,5,237,283,2,12,23,10,42,0,0,0,0,0,6,1,0,0,0,8,0,467,4,74,36,134,5,23,1,101,17,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,14,14,0,10,0,0,0,0,0,15
Alvaro Jimenez,GET,33,LIGA,F,13,524,5,8,2,3,1,1,1,1,0,1,0,9,4,1,17,2,7,1,6,0,0,15,8,12,25,79,127,2,5,27,13,58,0,0,4,1,0,5,3,1,0,0,10,0,277,15,36,68,57,3,21,0,114,2,0,0,0,0,0,0,0,0,11,0,0,0,9,1,0,0,0,0,0,0,0,3,3,0,3,1,0,0,1,0,35
Luciano Vietto,VAL,38,LIGA,F,14,524,5,9,4,1,0,0,2,1,0,1,0,5,3,2,6,3,14,2,13,0,0,8,6,5,7,155,195,3,3,28,4,22,0,0,2,1,1,3,2,1,0,0,15,0,285,16,72,35,122,1,15,0,90,9,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,0,0,0,4,4,0,6,1,0,7,1,1,13
Danny Drink64er,CHE,38,EPL,M,12,522,5,7,2,0,0,0,1,0,0,0,0,6,2,8,2,0,5,0,5,0,2,15,10,10,4,331,385,0,0,37,3,22,0,0,1,0,0,5,2,1,0,0,2,0,456,7,83,30,181,0,11,0,64,20,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,7,7,0,16,2,0,0,2,0,4
Paul-Georges Ntep,ASS,50,FRAN,F,13,506,5,8,5,2,0,0,1,0,1,0,0,9,3,3,17,2,6,0,6,0,1,14,8,6,13,123,169,2,5,21,14,45,0,0,4,2,1,5,1,0,0,0,7,0,299,8,53,37,86,2,28,0,98,10,0,0,0,0,0,0,1,1,3,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,11,0,0,2,0,0,21
Gerard Deulofeu,BAR,29,LIGA,F,10,503,5,5,5,1,0,0,1,1,0,1,0,8,4,8,16,4,10,3,8,1,0,8,5,11,5,223,275,2,2,38,7,22,0,0,7,3,1,1,1,0,1,0,8,0,378,54,97,39,163,0,24,0,103,2,0,0,0,0,0,0,13,8,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,1,1,21
Craig Cathcart,WAT,64,EPL,D,7,495,5,2,1,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,6,8,5,2,1,143,185,0,10,32,1,20,0,0,2,1,0,0,0,0,0,0,0,0,250,3,9,10,45,0,2,0,44,27,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,38,38,0,24,0,0,0,0,0,2
Yoric Ravet,SCF,56,BUND,M,10,494,5,5,2,0,0,1,0,2,1,0,2,16,4,5,46,14,17,4,10,5,0,9,7,10,6,99,150,4,9,15,9,33,0,0,5,2,0,11,2,0,0,0,11,0,294,20,49,46,91,3,58,0,118,9,0,0,0,0,8,4,19,17,6,2,0,0,10,1,0,0,0,0,0,0,0,3,3,0,5,0,0,5,0,0,17
Gregoire Defrel,ROM,28,SERI,F,15,479,5,10,5,1,0,0,1,0,0,0,0,14,5,3,1,1,5,1,4,1,0,8,3,5,6,111,133,0,4,20,6,24,0,0,10,4,1,4,1,0,0,0,10,0,218,27,53,31,82,1,7,0,53,3,1,1,0,0,0,0,2,1,4,0,0,0,8,0,0,0,0,0,0,0,0,5,5,0,4,0,0,2,2,1,11
Johann Obiang,TRO,59,FRAN,D,8,469,5,3,2,1,0,0,0,0,0,0,0,2,0,7,19,3,2,0,2,0,1,13,9,7,5,136,186,3,5,17,1,24,0,0,1,0,0,1,0,0,0,0,2,0,337,3,38,30,73,3,20,0,100,18,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12,12,0,11,0,0,0,0,0,6
Imoh Ezekiel,LPM,74,LIGA,F,10,468,5,5,4,0,0,0,0,0,0,0,0,7,3,2,11,0,3,0,3,0,0,8,6,6,7,92,110,0,3,21,7,25,0,0,6,3,0,1,0,0,0,0,10,0,200,29,50,37,70,1,14,0,63,1,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,4,0,13
Fabian Johnson,BMG,52,BUND,F,10,466,5,5,5,0,0,0,1,0,0,0,0,7,3,4,6,1,3,1,3,0,2,16,10,2,5,69,105,1,5,11,0,26,0,0,5,2,1,2,1,0,0,0,4,0,192,10,23,21,38,5,7,0,55,5,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,8,8,0,2,0,0,1,0,1,1
Reece Oxford,BMG,52,BUND,D,7,463,5,2,2,1,0,0,0,0,0,0,0,3,1,14,4,1,2,0,2,0,0,8,6,9,5,178,234,1,16,23,2,30,0,1,2,1,0,1,0,0,0,0,4,0,355,4,36,26,87,2,12,0,81,26,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,24,24,0,15,0,0,0,0,0,3
Daniel Carrico,SEV,58,LIGA,D,6,459,5,1,0,1,0,0,0,0,0,0,0,2,0,10,0,0,2,0,2,0,3,7,7,5,0,214,249,0,12,35,0,19,0,0,2,0,0,0,0,0,0,0,2,0,301,4,18,21,51,1,0,0,37,27,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,21,21,0,18,0,1,0,0,0,0
Gareth McAuley,WBA,56,EPL,D,9,456,5,4,2,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,4,8,7,2,2,81,125,1,15,26,1,26,0,0,0,0,0,0,0,0,0,0,0,0,178,1,17,16,35,1,4,0,47,23,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,15,0,16,0,0,0,0,0,1
Boubacar Kamara,OM,47,FRAN,M/D,6,455,5,1,1,1,0,0,0,1,0,1,0,2,1,5,2,0,2,0,1,0,3,14,13,8,4,245,273,0,10,31,5,33,0,0,2,1,0,0,0,0,0,0,5,0,360,5,17,27,78,1,4,0,48,27,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,16,16,0,13,0,0,0,0,0,6
Francesco Cass39,SAS,59,SERI,M,10,454,5,5,2,3,0,1,1,0,0,0,0,4,1,5,13,1,2,0,2,0,0,12,7,15,11,81,119,1,3,21,6,32,0,0,1,0,0,3,1,1,0,0,5,0,201,3,27,37,52,0,16,0,68,7,0,0,0,0,1,0,4,4,2,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11
